DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
30,44,66,29.77,26.8,37,6.7,0,-0.2,21,51,37,310,18,0.01,0,0,300,14,657,1851
30,43,65,29.76,26.77,37,13.2,0,-1.5,22,49,36,130,33,0.01,0,T,130,23,656,1852
31,41,77,29.82,26.84,35,5.7,0,-3.7,24,48,34,120,19,0.11,0,T,110,15,654,1854
29,43,66,30.09,27.09,36,5.3,0,-2,22,51,35,310,17,T,0,T,330,13,652,1855
26,43,52,30.15,27.13,36,7,0,-2.2,22,53,33,120,17,0,0,0,130,13,650,1856
31,46,57,30.03,27.03,39,7.1,0,0.6,19,52,40,160,23,0,0,0,90,15,649,1857
36,52,56,29.82,26.85,44,16.8,0,6.4,13,62,42,140,41,0.15,0,0,120,29,647,1858
43,50,74,29.7,26.75,47,12.7,0,4.1,15,59,41,120,37,0.43,0,0,120,29,645,1900
32,44,64,29.92,26.92,38,5.4,0,-2.1,21,53,34,260,22,0,0,0,270,16,643,1901
20,44,42,29.86,26.88,34,7.1,0,-2.3,21,49,38,280,37,0,0,0,300,25,641,1902
29,39,75,29.97,26.98,34,5.4,0,-7.5,26,45,32,360,26,0.33,0,2.1,350,21,640,1903
23,37,59,30.25,27.22,32,6.3,0,-9.6,28,48,26,350,26,0,0,0,320,18,638,1904
29,44,55,30.28,27.25,38,6.9,0,-2.8,21,57,31,330,20,0,0,0,320,15,636,1906
30,49,52,30.18,27.19,40,10.6,0,2,16,59,38,340,31,0,0,0,330,23,634,1907
31,47,56,30.26,27.21,39,8.7,0,-0.2,18,58,36,300,23,0,0,0,310,17,632,1908
31,52,46,30.09,27.1,43,4.9,0,4.6,13,65,39,340,19,0,0,0,310,13,631,1909
34,52,52,30.02,27.05,44,6.7,0,4.4,13,61,43,250,31,0,0,0,310,22,629,1910
34,48,58,29.86,26.87,42,3.7,0,0.3,17,60,35,290,27,0.01,0,0,290,18,627,1912
21,43,49,29.9,26.95,33,16.9,0,-4.9,22,55,30,340,49,0.03,0,T,340,33,625,1913
16,41,37,30.11,27.08,33,11,0,-7.1,24,53,29,150,26,0,0,0,140,18,623,1914
31,52,45,30.03,27.06,42,4.4,0,3.8,13,62,42,120,18,T,0,0,120,14,622,1915
39,55,59,29.95,26.98,47,2.4,0,6.6,10,61,48,130,14,0.09,0,0,120,12,620,1916
44,54,74,29.85,26.9,48,2.9,0,5.4,11,59,48,310,14,0.14,0,0,320,9,618,1917
42,58,64,29.65,26.73,48,14.4,0,9.2,7,65,50,300,55,0.28,0,0,300,40,616,1919
33,48,54,30.01,27.06,42,7.8,0,-0.9,17,55,40,290,34,0.01,0,0,300,25,615,1920
32,48,55,30.25,27.24,41,5.4,0,-1.1,17,62,34,140,19,0,0,0,140,14,613,1921
36,58,49,29.93,26.95,46,10.6,0,8.7,7,70,45,140,28,T,0,0,140,22,611,1922
37,54,56,29.76,26.8,46,7.5,0,4.5,11,64,43,260,35,T,0,0,250,26,609,1923
29,43,58,29.85,26.91,37,14.7,0,-6.7,22,52,33,290,38,0.19,0,0.2,310,30,608,1925
29,44,53,30.36,27.34,38,6.7,0,-5.9,21,54,34,340,22,0,0,0,10,15,606,1926
32,53,48,30.21,27.19,43,6.7,0,2.9,12,61,45,120,22,0.01,0,0,130,16,604,1927
33,58,41,29.71,26.76,46,11.1,0,7.7,7,69,46,150,34,0,0,0,330,23,603,1928
30,48,56,29.75,26.82,39,6.9,0,-2.5,17,56,39,300,39,0.23,0,T,310,29,601,1929
23,43,49,30.13,27.14,35,8,0,-7.7,22,53,32,300,28,0,0,0,290,21,559,1931
22,50,33,30.07,27.06,39,11.5,0,-0.9,15,63,36,160,29,0,0,0,110,22,558,1932
30,55,43,29.9,26.95,43,11.4,0,3.8,10,68,42,320,37,0,0,0,320,28,556,1933
29,55,40,30.06,27.1,43,11.4,0,3.6,10,69,40,310,33,0,0,0,300,24,554,1934
33,57,42,30.1,27.14,46,8.8,0,5.4,8,70,44,310,25,0,0,0,320,18,553,1935
27,53,39,30.07,27.09,41,11.8,0,1.1,12,65,40,300,30,0,0,0,310,23,551,1936
28,51,41,30.19,27.21,41,11.7,0,-1.1,14,65,37,300,28,0,0,0,320,21,550,1938
32,56,43,30.26,27.27,45,8.5,0,3.6,9,69,42,140,26,0,0,0,140,18,548,1939
32,61,37,30.1,27.14,47,6.3,0,8.3,4,76,45,310,21,0,0,0,330,14,547,1940
35,64,36,30.02,27.07,49,7.6,0,11.1,1,81,47,170,25,0,0,0,170,18,545,1941
36,70,34,29.72,26.82,52,9.6,5,16.8,0,90,50,310,37,T,0,0,320,25,544,1942
34,58,40,29.77,26.86,47,10.2,0,4.5,7,67,48,280,34,0,0,0,300,22,542,1944
37,52,60,29.86,26.91,44,10.6,0,-1.8,13,60,43,310,33,T,0,0,340,26,541,1945
35,50,60,29.89,26.92,43,11.5,0,-4.1,15,62,38,360,36,0.02,0,0,360,26,539,1946
33,52,53,29.84,26.88,43,8.9,0,-2.4,13,65,38,310,32,0,0,0,350,22,538,1947
33,53,48,29.95,26.98,44,7.9,0,-1.6,12,69,36,310,30,0,0,0,300,22,536,1948
35,58,44,30.08,27.13,47,5.7,0,3.1,7,75,40,320,22,0,0,0,310,14,535,1949
38,68,38,30.1,27.16,51,5.2,3,12.8,0,82,53,350,14,0,0,0,170,12,534,1951
42,68,41,29.99,27.06,54,6.1,3,12.5,0,81,55,30,20,0,0,0,30,15,532,1952
44,68,44,29.88,26.97,55,9.3,3,12.2,0,83,52,330,38,0,0,0,330,26,531,1953
41,63,46,30.07,27.14,52,6.1,0,6.8,2,78,48,310,26,0,0,0,330,20,530,1954
41,68,39,29.98,27.04,54,3.3,3,11.5,0,85,51,140,21,0,0,0,140,15,528,1955
47,68,51,29.86,26.95,56,7.6,3,11.2,0,79,56,350,28,0,0,0,350,21,527,1956
41,59,56,29.87,26.95,49,10.8,0,1.9,6,69,48,320,36,0,0,0,320,28,526,1957
40,51,69,29.86,26.9,45,10.8,0,-6.4,14,59,43,310,34,0.19,0,0,320,25,525,1958
44,56,70,29.83,26.88,49,7,0,-1.7,9,66,45,140,27,T,0,0,140,21,524,2000
46,58,72,29.96,27.01,51,5.9,0,0,7,67,49,70,40,0.51,0,0,100,28,522,2001
43,62,53,29.96,27.01,52,5,0,3.7,3,77,47,260,17,0,0,0,160,12,521,2002
46,67,52,29.88,26.95,55,9.9,2,8.4,0,78,56,50,30,0.19,0,0,60,25,520,2003
47,66,56,29.86,26.93,54,7.5,1,7.1,0,76,55,260,37,0.46,0,0,260,26,519,2004
53,62,76,29.85,26.92,56,5.6,0,2.9,3,69,55,340,24,0.01,0,0,340,20,518,2005
48,65,62,29.85,26.93,55,5.6,0,5.6,0,75,54,290,22,0,0,0,320,17,517,2006
46,65,52,29.86,26.93,55,5.6,0,5.3,0,80,50,250,22,0,0,0,260,15,516,2007
52,64,69,29.82,26.9,57,6.1,0,4,1,72,56,310,22,0.2,0,0,300,17,515,2008
52,66,64,29.83,26.91,58,4.2,1,5.7,0,78,54,320,20,0,0,0,310,15,514,2009
50,68,57,29.79,26.88,57,6.3,3,7.5,0,80,55,120,33,0,0,0,120,25,514,2010
52,70,59,29.77,26.88,58,7.1,5,9.2,0,81,59,310,30,0.05,0,0,300,23,513,2011
51,71,53,29.9,26.99,59,6.1,6,9.9,0,85,56,110,27,0,0,0,90,21,512,2012
51,73,53,29.77,26.86,59,7.8,8,11.6,0,89,56,260,40,T,0,0,260,29,511,2013
51,64,71,29.83,26.92,56,9.4,0,2.4,1,73,54,300,30,0.06,0,0,310,23,510,2014
47,67,54,29.9,26.98,55,10.7,2,5.1,0,83,50,120,39,0.19,0,0,110,29,510,2015
53,71,63,29.92,27,59,6.3,6,8.9,0,84,57,330,26,0,0,0,320,18,509,2016
43,70,42,29.79,26.88,55,5.9,5,7.6,0,85,54,280,36,0,0,0,310,24,508,2017
48,66,57,29.66,26.75,55,6.8,1,3.3,0,79,52,240,39,0.02,0,0,250,28,508,2018
48,61,65,29.69,26.8,53,8.4,0,-1.9,4,69,53,290,37,T,0,0,280,28,507,2018
36,58,46,30.11,27.17,47,8.2,0,-5.2,7,70,45,350,31,0,0,0,300,17,507,2019
36,67,34,30.16,27.2,51,6,2,3.6,0,83,50,120,20,0,0,0,110,15,506,2020
41,75,30,29.88,26.97,56,9.6,10,11.3,0,92,58,170,53,T,0,0,190,37,506,2021
46,73,41,29.75,26.87,58,9.2,8,9,0,87,58,320,29,0,0,0,330,23,505,2022
39,68,36,29.82,26.91,53,7.3,3,3.8,0,83,53,330,23,0,0,0,290,16,505,2022
43,73,38,29.73,26.83,56,6.2,8,8.5,0,90,55,300,21,0,0,0,300,17,505,2023
49,75,47,29.76,26.89,59,7.8,10,10.3,0,87,63,150,41,0.07,0,0,160,29,504,2024
49,73,47,29.85,26.93,59,5.3,8,8,0,90,55,180,20,0,0,0,140,14,504,2024
45,64,51,29.74,26.85,54,10.8,0,-1.3,1,79,48,330,44,0.04,0,0,300,35,504,2025
33,55,47,30.03,27.06,44,7.4,0,-10.5,10,65,44,290,30,T,0,0,280,23,504,2025
32,62,35,30.03,27.09,47,7.7,0,-3.8,3,71,52,350,32,0,0,0,340,18,503,2026
26,65,26,30.01,27.08,47,5.3,0,-1.1,0,83,46,130,18,0,0,0,140,15,503,2026
37,75,26,29.71,26.82,55,8.7,10,8.6,0,92,58,300,26,0,0,0,300,21,503,2027
35,65,35,29.82,26.92,50,12.3,0,-1.6,0,76,54,310,32,0,0,0,300,24,503,2027
40,66,41,29.7,26.79,52,5.9,1,-0.9,0,78,54,170,20,0,0,0,170,15,503,2028
40,65,40,29.67,26.77,52,4.9,0,-2.2,0,77,53,170,18,0,0,0,160,14,503,2028
50,57,85,29.78,26.87,52,7.8,0,-10.5,8,63,51,310,25,0.13,0,0,310,20,503,2029
51,65,67,29.91,26.98,56,6.6,0,-2.8,0,74,55,290,23,0.01,0,0,110,20,503,2029
51,67,60,30.03,27.1,58,5.4,2,-1.1,0,78,55,360,25,0,0,0,350,15,503,2029
49,73,46,29.97,27.05,59,7.4,8,4.6,0,88,58,320,28,T,0,0,320,20,504,2029
52,70,54,29.95,27.04,60,10.4,5,1.3,0,82,58,330,29,0,0,0,320,21,504,2030
50,74,44,29.9,27,60,7,9,4.9,0,89,59,330,28,0,0,0,310,21,504,2030
43,70,40,29.9,27,55,13.4,5,0.6,0,80,59,280,34,0,0,0,310,24,504,2030
45,71,41,29.94,27.03,57,5.7,6,1.3,0,88,53,190,18,0,0,0,200,14,504,2030
46,80,32,29.77,26.89,60,12.4,15,10,0,94,65,320,28,0,0,0,320,23,505,2030
35,70,31,29.94,27.04,52,11,5,-0.3,0,83,56,350,29,0,0,0,350,18,505,2030
38,75,26,29.78,26.88,55,6.7,10,4.3,0,93,56,10,19,0,0,0,350,13,506,2030
39,72,32,29.76,26.88,54,14,7,1,0,82,61,340,38,0,0,0,330,24,506,2030
41,67,40,29.93,27.03,53,10.7,2,-4.3,0,79,54,330,25,0,0,0,330,17,506,2030
41,68,38,30.04,27.11,54,7,3,-3.6,0,82,53,320,26,0,0,0,330,20,507,2030
44,71,39,29.98,27.06,56,7.6,6,-1,0,85,56,340,27,0,0,0,350,18,507,2030
35,70,30,29.94,27.01,52,12.3,5,-2.3,0,82,57,340,30,0,0,0,320,23,508,2030
32,63,34,29.96,27.03,48,10.6,0,-9.6,2,75,50,310,30,0,0,0,300,20,509,2030
36,77,26,29.91,27,54,7.5,12,4.1,0,97,57,60,21,0,0,0,160,15,509,2029
41,85,24,29.91,27.04,60,6.6,20,11.8,0,102,67,20,22,0,0,0,10,17,510,2029
38,81,23,30.06,27.16,57,8.7,16,7.5,0,94,67,330,29,0,0,0,320,22,510,2029
42,82,26,29.95,27.05,59,5.5,17,8.2,0,96,68,320,19,0,0,0,310,14,511,2028
43,82,30,29.89,27.01,59,5.8,17,7.9,0,99,64,330,23,0,0,0,310,16,512,2028
41,85,24,29.87,27,59,5,20,10.6,0,102,67,320,22,0,0,0,330,13,513,2027
40,78,26,29.95,27.07,57,11.3,13,3.3,0,90,66,310,26,0,0,0,320,20,513,2027
42,75,34,29.94,27.04,57,8,10,0.1,0,91,58,320,27,0,0,0,300,20,514,2026
43,76,34,29.94,27.05,58,6.3,11,0.8,0,93,59,300,22,0,0,0,300,16,515,2026
39,81,24,29.94,27.04,58,6.5,16,5.5,0,99,63,330,22,0,0,0,360,14,516,2025
42,83,25,29.91,27.03,60,8.4,18,7.3,0,100,66,320,23,0,0,0,320,18,517,2025
46,81,31,29.91,27.03,61,5.8,16,5.1,0,97,64,330,29,0,0,0,330,21,517,2024
49,84,33,29.9,27.03,63,7.3,19,7.9,0,98,70,320,47,0.1,0,0,320,32,518,2023
45,81,30,29.94,27.05,61,5.4,16,4.7,0,99,63,350,21,0,0,0,350,16,519,2023
38,84,21,29.91,27.03,59,8.9,19,7.5,0,99,68,320,24,0,0,0,360,17,520,2022
39,80,24,29.89,27.01,58,6.3,15,3.3,0,98,62,340,22,0,0,0,340,17,521,2021
37,81,24,29.84,26.96,57,6.7,16,4.2,0,98,63,330,22,0,0,0,340,15,522,2020
34,78,22,29.87,27,55,6.7,13,1,0,97,59,350,21,0,0,0,340,15,523,2019
31,77,21,30.04,27.14,54,7.5,12,-0.1,0,93,60,320,32,0,0,0,320,16,524,2018
34,81,18,30,27.1,57,5.1,16,3.8,0,100,61,320,17,0,0,0,350,13,525,2018
45,87,23,29.94,27.06,62,7,22,9.7,0,102,71,350,22,0,0,0,330,16,526,2017
43,85,24,29.97,27.09,61,6.9,20,7.6,0,101,69,300,25,0,0,0,320,18,527,2016
41,83,24,29.95,27.06,59,6,18,5.6,0,100,66,360,25,0,0,0,340,17,528,2015
38,83,22,29.86,26.98,58,6.9,18,5.5,0,100,66,330,23,0,0,0,340,17,529,2013
37,83,21,29.87,27,58,7.2,18,5.5,0,98,67,320,24,0,0,0,320,18,530,2012
38,81,23,29.95,27.07,58,5.2,16,3.5,0,98,63,300,21,0,0,0,320,15,531,2011
40,85,21,29.94,27.06,60,6.2,20,7.5,0,100,70,140,18,0,0,0,140,15,532,2010
44,87,23,29.84,26.98,62,6.7,22,9.5,0,98,76,190,23,0,0,0,180,18,533,2009
46,86,27,29.8,26.93,62,6.9,21,8.5,0,100,71,240,17,0,0,0,150,12,534,2008
40,81,25,29.8,26.93,58,6,16,3.6,0,96,66,340,22,0,0,0,340,15,535,2007
34,75,25,29.86,26.97,54,8.4,10,-2.4,0,88,61,310,30,0,0,0,320,18,536,2005
39,72,33,29.86,26.95,55,6.5,7,-5.3,0,87,56,330,22,0,0,0,330,17,537,2004
39,75,29,29.9,27.01,55,6.7,10,-2.2,0,90,60,310,26,0,0,0,310,18,538,2003
38,78,25,29.99,27.09,56,6.5,13,0.9,0,93,63,300,23,0,0,0,320,16,539,2001
39,79,25,29.92,27.03,57,6.4,14,2.1,0,96,62,280,23,0,0,0,290,17,541,2000
37,85,19,29.89,27.01,59,6.5,20,8.2,0,102,67,280,20,0,0,0,290,13,542,1959
41,88,20,29.89,27.01,61,5.5,23,11.4,0,106,69,330,18,0,0,0,330,14,543,1957
38,93,18,29.81,26.95,61,7,28,16.5,0,110,75,130,24,0,0,0,120,17,544,1956
41,88,22,29.79,26.93,61,5.6,23,11.7,0,104,71,300,23,0,0,0,290,18,545,1955
42,76,34,29.93,27.03,56,9.3,11,-0.1,0,88,63,330,23,0,0,0,320,16,546,1953
41,76,33,29.89,26.99,56,6.9,11,0.1,0,94,57,300,29,0,0,0,310,18,547,1952
42,77,32,29.85,26.95,57,5.3,12,1.3,0,95,59,280,22,0,0,0,320,16,548,1950
36,81,21,29.83,26.95,57,6.7,16,5.5,0,98,63,250,18,0,0,0,260,13,549,1949
40,85,22,29.9,27.03,59,6.7,20,9.8,0,99,71,200,33,0,0,0,210,23,551,1947
43,83,26,29.97,27.08,60,6.9,18,8,0,94,72,80,27,0,0,0,90,22,552,1946
41,76,30,30.03,27.13,57,6.4,11,1.2,0,91,60,300,22,0,0,0,280,16,553,1944
40,81,25,29.9,27,58,9.3,16,6.5,0,97,65,160,28,0,0,0,160,21,554,1942
43,76,34,29.81,26.93,57,9.1,11,1.8,0,90,62,310,43,0,0,0,310,31,555,1941
46,68,48,29.97,27.05,56,5.6,3,-6,0,81,55,300,21,0,0,0,310,15,556,1939
42,73,34,29.91,27,56,4.6,8,-0.7,0,86,59,150,15,0,0,0,140,12,557,1938
38,74,28,29.86,26.96,55,5.3,9,0.6,0,89,59,350,18,0,0,0,130,13,558,1936
36,72,29,29.82,26.93,53,6.6,7,-1.1,0,84,59,330,25,0,0,0,320,16,600,1934
37,69,33,29.86,26.95,53,6.3,4,-3.8,0,86,52,330,30,0,0,0,330,22,601,1933
39,65,38,29.85,26.93,52,7.9,0,-7.5,0,74,56,330,23,0,0,0,320,17,602,1931
44,63,51,29.92,27,53,9.2,0,-9.2,2,73,52,360,33,0.01,0,0,350,24,603,1929
41,62,48,30.05,27.1,51,4.9,0,-9.9,3,78,46,310,18,0,0,0,300,12,604,1928
35,71,29,29.89,26.96,53,5.8,6,-0.5,0,88,54,160,21,0,0,0,150,15,605,1926
35,75,24,29.81,26.93,54,8.7,10,3.8,0,87,62,350,22,0,0,0,350,16,606,1924
40,69,37,29.94,27.02,53,8.1,4,-1.9,0,80,58,300,26,0,0,0,310,20,607,1922
33,67,31,29.93,27,50,7.2,2,-3.6,0,82,52,320,23,0,0,0,310,15,609,1921
30,70,25,29.92,27,50,6.3,5,-0.2,0,85,54,330,21,0,0,0,330,15,610,1919
30,72,22,29.89,26.98,51,6.9,7,2.1,0,89,55,330,21,0,0,0,340,16,611,1917
41,71,37,29.9,27,55,5.3,6,1.5,0,88,54,320,19,0,0,0,310,14,612,1915
39,76,29,29.91,27.01,56,6.2,11,6.8,0,96,56,160,22,0,0,0,150,15,613,1914
37,80,22,29.94,27.04,57,8.1,15,11.2,0,95,65,130,24,0,0,0,150,18,614,1912
43,76,31,29.94,27.04,58,4.3,11,7.5,0,90,61,310,14,0,0,0,100,13,615,1910
38,74,29,29.87,26.98,55,8.3,9,5.9,0,85,63,320,28,0,0,0,330,17,616,1908
36,68,32,29.89,26.98,52,5.6,3,0.2,0,84,52,310,18,0,0,0,340,13,617,1906
33,68,27,29.82,26.91,51,6.9,3,0.6,0,83,53,330,23,0,0,0,360,16,619,1905
38,62,42,29.83,26.9,50,8.2,0,-5,3,73,51,330,24,0,0,0,350,18,620,1903
36,60,43,29.8,26.88,48,7.9,0,-6.7,5,71,48,290,24,0,0,0,300,20,621,1901
34,63,38,29.85,26.95,48,6.2,0,-3.3,2,73,53,280,23,0,0,0,260,16,622,1859
29,66,27,29.85,26.93,48,6.4,1,0.1,0,83,49,160,23,0,0,0,200,16,623,1857
34,68,33,29.77,26.87,49,7,3,2.5,0,77,58,230,18,0,0,0,330,15,624,1855
33,63,34,29.9,26.98,48,7,0,-2.2,2,76,50,120,20,0,0,0,120,15,625,1854
33,63,36,29.92,26.98,48,4.4,0,-1.8,2,78,47,300,17,0,0,0,300,13,626,1852
37,62,41,29.91,26.91,50,4.5,0,-2.4,3,79,44,320,22,0,0,0,310,17,627,1850
33,60,36,29.87,26.93,48,5.8,0,-4,5,74,45,280,26,0,0,0,330,21,629,1848
31,59,37,30.03,27.09,46,7,0,-4.6,6,73,44,340,21,0,0,0,350,16,630,1846
25,66,23,30.01,27.06,47,5.7,1,2.8,0,83,49,120,20,0,0,0,110,17,631,1844
29,69,25,29.88,26.96,49,6.4,4,6.1,0,83,55,120,20,0,0,0,120,16,632,1843
35,59,43,29.93,27.01,48,8.4,0,-3.5,6,70,48,300,30,0,0,0,340,21,633,1841
29,54,39,30.08,27.11,43,8.2,0,-8.1,11,69,38,300,26,0,0,0,310,20,634,1839
30,55,40,30.2,27.23,44,4.7,0,-6.7,10,69,41,260,15,0,0,0,300,12,635,1837
28,60,33,30.18,27.21,45,6.2,0,-1.3,5,75,44,350,17,0,0,0,320,13,637,1835
28,65,26,29.99,27.04,47,5.2,0,4.1,0,82,48,350,19,0,0,0,160,10,638,1833
35,66,33,29.8,26.88,50,5.5,1,5.5,0,80,52,140,14,0,0,0,140,12,639,1832
34,67,32,29.67,26.77,50,3.9,2,6.9,0,81,52,340,13,0,0,0,340,10,640,1830
39,64,41,29.81,26.9,50,6.3,0,4.3,1,72,55,300,23,0,0,0,320,16,641,1828
39,61,45,29.87,26.93,49,8.1,0,1.7,4,71,51,130,20,0,0,0,140,16,642,1826
39,66,38,29.77,26.84,52,4.8,1,7.1,0,75,57,360,15,0,0,0,350,12,643,1824
43,63,49,29.84,26.91,52,5.8,0,4.5,2,73,53,320,19,0.01,0,0,320,15,645,1823
48,52,91,29.87,26.93,50,6.7,0,-6.1,13,60,43,340,31,0.33,0,0,330,23,646,1821
41,51,71,30.05,27.06,45,4.4,0,-6.7,14,62,39,140,13,0.01,0,0,140,10,647,1819
44,52,77,29.92,26.96,47,8.4,0,-5.3,13,58,46,310,25,0.08,0,0,310,22,648,1817
36,51,60,30,27.03,44,12.1,0,-5.9,14,62,39,310,30,0,0,0,310,23,649,1816
34,49,57,29.93,26.95,42,5,0,-7.5,16,61,36,310,21,T,0,0,310,14,650,1814
43,49,84,29.75,26.8,46,9.2,0,-7.1,16,54,43,300,23,0.95,0,0,300,17,652,1812
39,46,73,29.92,26.95,44,3.4,0,-9.7,19,54,38,280,19,0,0,0,280,10,653,1810
36,47,63,30.03,27.08,43,5,0,-8.3,18,58,36,280,22,0,0,0,300,16,654,1809
34,51,57,30.08,27.08,42,5,0,-3.9,14,63,38,330,15,0,0,0,130,12,655,1807
31,48,54,30.03,27.06,40,12.7,0,-6.5,17,60,36,320,40,0,0,0,310,30,656,1805
24,41,54,30.38,27.35,35,5.4,0,-13.1,24,54,28,140,23,0,0,0,120,17,658,1804
22,45,45,30.43,27.39,35,6,0,-8.7,20,57,32,250,24,0,0,0,300,14,659,1802
27,51,45,30.37,27.35,39,5.4,0,-2.3,14,63,38,130,16,0,0,0,140,13,700,1800
32,51,51,30.26,27.26,42,3.7,0,-1.9,14,65,37,150,14,0,0,0,130,10,701,1759
35,55,51,30.2,27.21,44,5.7,0,2.5,10,67,42,130,18,0,0,0,120,14,703,1757
36,55,51,30.31,27.32,46,5.4,0,2.9,10,69,41,120,16,0,0,0,140,13,704,1755
36,58,50,30.2,27.21,46,5.1,0,6.3,7,72,43,140,17,0,0,0,140,13,705,1754
37,57,52,30.03,27.06,46,3.6,0,5.7,8,69,44,130,17,0,0,0,130,13,706,1752
37,60,46,29.96,27.01,48,6.1,0,9.1,5,73,47,150,19,0,0,0,350,14,708,1751
44,60,58,29.93,27,51,8.5,0,9.6,5,69,50,120,22,0,0,0,120,17,709,1749
42,58,56,30.01,27.06,49,7,0,8,7,67,48,290,30,T,0,0,300,22,710,1748
36,53,54,30.17,27.19,45,3.7,0,3.4,12,64,41,140,15,0,0,0,140,12,711,1746
42,61,57,30.1,27.14,50,5,0,11.8,4,71,51,320,20,0.01,0,0,340,14,713,1745
46,56,69,30.05,27.08,51,4.6,0,7.2,9,67,44,130,17,0,0,0,150,13,714,1743
42,58,59,29.94,27,49,8.4,0,9.6,7,67,49,330,26,0,0,0,330,21,715,1742
35,49,64,30.13,27.16,42,5.7,0,1,16,57,40,330,25,0.01,0,0,330,20,717,1740
30,43,64,30.28,27.26,37,5.6,0,-4.6,22,54,32,320,20,0,0,0,300,15,718,1739
32,43,64,30.21,27.2,39,5.7,0,-4.1,22,49,37,300,16,0.01,0,0,80,10,719,1737
43,51,79,30.2,27.2,46,2.7,0,4.3,14,60,42,90,10,T,0,0,120,8,720,1736
41,52,70,30.11,27.13,46,7.4,0,5.7,13,60,43,350,23,0.02,0,0,350,17,722,1735
33,45,60,30.25,27.24,40,5.9,0,-0.9,20,55,34,340,16,0,0,0,150,13,723,1733
35,51,57,29.95,26.96,43,7.8,0,5.6,14,60,42,350,24,0.01,0,0,330,17,724,1732
29,42,60,30.05,27.06,37,4.1,0,-3,23,53,31,320,23,0,0,0,310,15,726,1731
28,43,61,30.16,27.15,36,5.6,0,-1.6,22,52,34,330,21,0,0,0,330,16,727,1730
26,40,62,30.25,27.23,33,6.3,0,-4.1,25,49,30,310,21,0,0,0,320,16,728,1728
19,34,58,30.5,27.45,29,5.4,0,-9.7,31,46,21,300,24,0,0,0,300,20,730,1727
16,37,46,30.38,27.3,29,6.7,0,-6.3,28,49,25,130,19,0,0,0,120,14,731,1726
20,39,52,30.2,27.18,30,9.1,0,-3.8,26,51,26,330,37,0,0,0,330,29,732,1725
19,32,59,30.45,27.39,27,6.2,0,-10.4,33,44,20,300,22,0,0,0,320,16,733,1724
14,37,46,30.66,27.58,27,6.4,0,-5,28,47,26,170,17,0,0,0,120,13,735,1723
16,38,45,30.64,27.55,29,2.8,0,-3.5,27,50,25,130,12,0,0,0,140,10,736,1722
18,37,51,30.49,27.41,29,3.5,0,-4.1,28,48,25,140,14,0,0,0,150,12,737,1721
20,41,49,30.35,27.28,31,2.9,0,0.4,24,53,28,160,12,0,0,0,150,9,739,1720
25,41,58,30.17,27.14,34,4.7,0,0.8,24,53,28,320,17,0,0,0,320,15,740,1719
28,39,67,30.25,27.24,34,3.7,0,-0.8,26,49,29,130,12,0,0,0,130,10,741,1718
24,37,66,30.34,27.29,31,4.8,0,-2.3,28,48,25,140,14,0,0,0,140,12,743,1717
21,35,61,30.35,27.29,29,4.6,0,-3.9,30,46,24,140,14,0,0,0,130,12,744,1716
21,36,59,30.25,27.19,29,4,0,-2.5,29,47,25,130,16,0,0,0,130,13,745,1716
20,34,56,30.1,27.06,29,4,0,-4,31,43,24,130,15,0,0,0,120,12,746,1715
31,45,59,29.89,26.89,39,10.1,0,7.4,20,56,33,290,50,0.07,0,0,290,33,748,1714
35,39,82,29.85,26.85,37,10.7,0,1.8,26,45,33,280,37,0.18,0,0,320,26,749,1714
29,37,72,30.06,27.08,34,8.6,0,0.2,28,45,29,350,27,0.02,0,T,320,20,750,1713
24,37,67,30.36,27.31,31,6.2,0,0.6,28,46,27,120,19,0,0,0,130,14,751,1712
23,35,63,30.36,27.29,31,4.3,0,-1,30,44,26,140,15,0,0,0,140,13,752,1712
30,41,67,30,26.98,36,10,0,5.4,24,47,34,130,27,0.13,0,0,140,20,754,1711
37,41,92,29.87,26.87,38,2.7,0,5.8,24,48,33,270,17,0.01,0,0,270,14,755,1711
33,35,91,29.68,26.69,35,4.1,0,0.2,30,40,30,20,13,T,0,0,360,10,756,1710
34,38,90,29.77,26.8,36,5.6,0,3.5,27,42,33,290,30,0.36,0,0,300,24,757,1710
32,36,87,29.81,26.82,34,9.1,0,1.9,29,40,32,120,25,0.3,T,0.4,130,20,758,1710
30,31,92,30.04,26.98,31,5.3,0,-2.8,34,34,28,310,21,0.39,1,3.4,280,14,759,1709
25,30,84,30.34,27.28,27,2.2,0,-3.4,35,38,22,130,12,0,3,0,130,9,800,1709
16,25,77,30.46,27.36,21,6.1,0,-8.1,40,32,17,170,21,0,2,0,150,15,801,1709
11,20,74,30.3,27.2,16,5.9,0,-12.8,45,27,13,130,17,0,2,0,140,14,802,1709
10,19,70,30.37,27.25,16,5.3,0,-13.5,46,27,11,140,17,0,2,0,140,14,803,1708
