DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
18,16,88,29.78,25.43,20,3.7,0,-7.1,49,30,2,240,21,0.43,,,240,17,727,1624
14,16,76,29.82,25.51,19,10.3,0,-7.2,49,28,3,290,30,T,,,290,23,728,1624
0,4,83,30.18,25.75,4,3.6,0,-19.2,61,21,-14,200,14,0,,,190,12,728,1625
-1,3,79,30.51,25.97,2,1.5,0,-20.2,62,18,-13,260,10,T,,,260,9,728,1626
19,27,80,30.27,25.87,22,5.9,0,3.8,38,38,15,230,34,0.08,,,230,25,729,1626
8,15,84,30.55,26.1,10,3.1,0,-8.3,50,28,2,290,10,0,,,290,10,729,1627
4,12,83,30.52,26.03,8,3.8,0,-11.4,53,24,-1,260,9,0,,,270,8,729,1628
0,3,88,30.29,25.82,3,3.4,0,-20.4,62,17,-11,90,13,0.01,,,90,12,729,1629
-5,-1,86,30.24,25.71,-2,1.2,0,-24.5,66,11,-13,110,9,0,,,350,8,729,1630
3,0,88,29.86,25.43,5,2.2,0,-23.6,65,15,-15,340,11,0.02,,,340,10,729,1630
7,7,87,29.94,25.55,9,3.1,0,-16.7,58,21,-7,90,11,0.02,,,20,9,729,1631
13,12,85,30.1,25.71,15,8.2,0,-11.7,53,22,2,40,27,0.11,,,40,23,729,1632
15,17,85,29.97,25.63,17,13.2,0,-6.8,48,25,8,30,33,0.22,,,40,26,729,1633
-3,-4,82,30.33,25.85,0,2.3,0,-27.9,69,11,-19,140,16,T,,,130,13,729,1634
-7,-9,84,30.38,25.84,-4,3.3,0,-33,74,4,-22,270,10,T,,,270,9,729,1635
1,0,83,30.23,25.74,4,8.8,0,-24.1,65,18,-18,40,27,0.45,,,50,23,729,1636
24,20,89,29.93,25.57,26,8.8,0,-4.2,45,39,1,160,30,0.48,,,170,24,729,1637
25,30,83,29.74,25.48,28,8.5,0,5.7,35,38,21,230,36,0.1,,,220,30,729,1638
29,31,93,29.57,25.32,31,5,0,6.6,34,37,25,190,24,0.56,,,200,20,728,1639
21,21,83,29.7,25.45,24,8,0,-3.5,44,34,7,230,29,0.05,,,240,24,728,1640
5,11,87,30.2,25.77,7,5.5,0,-13.5,54,25,-4,270,12,0,,,270,12,728,1641
-8,-5,81,30.62,26.07,-5,1.8,0,-29.6,70,7,-16,270,12,0,,,270,12,727,1642
-4,-1,84,30.64,26.07,-1,2.4,0,-25.7,66,13,-14,30,9,0,,,30,9,727,1644
-9,-3,81,30.56,26,-6,1.8,0,-27.8,68,9,-15,290,9,0,,,260,8,726,1645
-7,-2,84,30.59,26,-3,1.6,0,-26.9,67,12,-16,270,10,0,,,270,10,726,1646
3,7,81,30.31,25.83,7,2.9,0,-17.9,58,23,-9,290,14,0.17,,,260,10,725,1647
28,28,89,29.81,25.51,30,8.7,0,3,37,33,23,40,21,0.38,,,40,18,725,1649
29,28,89,29.65,25.4,30,5.8,0,2.9,37,36,20,210,17,0.06,,,210,15,724,1650
25,24,94,29.31,25.08,26,9.9,0,-1.1,41,32,16,60,24,0.33,,,70,21,723,1651
17,18,91,29.63,25.33,18,4.2,0,-7.2,47,31,5,170,15,T,,,190,13,723,1652
18,18,88,29.68,25.38,20,8.4,0,-7.3,47,33,2,50,22,0.24,,,50,20,722,1654
17,20,88,29.77,25.45,19,6.1,0,-5.3,45,31,8,320,19,0.03,,,280,14,721,1655
11,10,84,30.09,25.71,14,6.3,0,-15.4,55,22,-2,290,24,0,,,290,22,720,1656
14,13,87,30.32,25.9,16,3.2,0,-12.5,52,24,2,270,15,0.02,,,270,15,719,1658
15,16,89,30.53,26.1,17,2.5,0,-9.5,49,27,4,30,10,T,,,40,9,719,1659
10,10,92,30.85,26.34,11,2,0,-15.6,55,22,-3,250,8,0,,,260,7,718,1700
0,3,88,30.97,26.39,2,1.9,0,-22.7,62,14,-9,260,9,T,,,260,9,717,1702
0,5,85,30.82,26.25,2,3.7,0,-20.8,60,18,-8,270,10,0,,,280,9,716,1703
4,6,85,30.52,26.02,7,1.4,0,-19.8,59,19,-8,160,7,0,,,250,6,715,1704
15,17,83,30.23,25.81,18,1.8,0,-8.9,48,25,8,360,9,0,,,10,8,714,1706
20,24,83,30.16,25.81,23,8.4,0,-2,41,28,19,60,21,0.03,,,50,18,713,1707
18,23,82,30.15,25.8,21,9.4,0,-3.1,42,27,19,60,22,0.01,,,60,20,711,1708
28,31,85,29.8,25.5,30,9.3,0,4.7,34,37,25,170,25,0.03,,,170,23,710,1710
31,36,81,29.87,25.6,33,7.4,0,9.6,29,40,31,180,23,0,,,180,18,709,1711
29,37,74,29.69,25.44,33,6.3,0,10.5,28,41,33,170,33,0,,,170,25,708,1713
27,34,75,29.56,25.34,31,12,0,7.3,31,39,28,250,35,0.01,,,260,28,707,1714
28,34,84,29.7,25.45,31,13.1,0,7.2,31,41,27,230,39,0.48,,,240,31,705,1715
29,32,88,29.99,25.69,31,2.9,0,5,33,42,22,160,13,0.09,,,50,12,704,1717
34,40,82,29.75,25.51,37,8.9,0,12.8,25,45,34,160,26,0.07,,,180,21,703,1718
27,33,81,29.96,25.68,30,5,0,5.6,32,45,21,260,28,0,,,260,24,702,1719
15,20,83,30.47,26.06,18,4.3,0,-7.6,45,33,7,280,14,0,,,280,14,700,1721
12,17,78,30.58,26.13,16,3.1,0,-10.8,48,32,2,280,11,0,,,280,10,659,1722
13,22,75,30.47,26.04,17,4,0,-6,43,37,6,270,9,0,,,290,9,657,1723
12,20,75,30.39,25.97,17,4.3,0,-8.3,45,37,2,230,10,0,,,260,9,656,1725
23,25,85,30.11,25.76,26,4.5,0,-3.5,40,39,10,70,19,0.1,,,60,17,655,1726
30,35,75,29.71,25.46,34,7.4,0,6.2,30,43,26,190,46,0.01,,,190,39,653,1727
28,30,86,29.62,25.37,30,11,0,0.9,35,37,23,30,24,0.03,,,30,20,652,1729
32,35,93,29.46,25.25,34,6.4,0,5.6,30,39,30,220,14,0.41,,,220,13,650,1730
30,32,91,29.65,25.4,31,6.8,0,2.4,33,39,25,180,27,0.16,,,180,21,649,1731
31,36,81,29.72,25.46,34,7.4,0,6,29,44,27,180,22,0.19,,,180,20,647,1733
28,32,77,29.92,25.65,31,14.2,0,1.7,33,39,24,180,33,0.1,,,160,28,646,1734
21,28,80,30.04,25.71,25,8.1,0,-2.6,37,34,21,320,22,T,,,320,18,644,1735
13,19,70,30.09,25.74,19,10.4,0,-11.9,46,31,7,280,24,0,,,280,21,642,1737
10,17,79,30.23,25.82,14,4,0,-14.3,48,30,3,280,11,T,,,190,10,641,1738
10,17,77,30.17,25.76,14,3.2,0,-14.6,48,30,3,270,11,0,,,280,10,639,1739
17,21,83,29.8,25.47,20,5.7,0,-11,44,31,11,190,23,0.02,,,190,20,638,1741
15,18,78,29.81,25.48,18,6.9,0,-14.3,47,32,3,200,25,0.02,,,200,21,636,1742
18,25,70,30.09,25.76,24,9.2,0,-7.7,40,35,15,250,25,T,,,250,21,634,1743
17,25,79,30.48,26.08,21,1.8,0,-7.8,40,40,10,280,8,0,,,290,8,633,1744
21,28,75,30.4,26.02,25,3,0,-5,37,43,13,280,8,0,,,280,8,631,1746
25,31,78,30.07,25.76,29,3.8,0,-2.4,34,45,17,210,15,0.01,,,200,13,629,1747
30,36,79,29.68,25.43,33,9.3,0,2.3,29,40,32,220,32,0.01,,,220,25,628,1748
18,25,71,29.62,25.36,23,8.6,0,-9.1,40,33,16,270,31,0.07,,,270,23,626,1750
17,20,77,30,25.66,21,8.9,0,-14.4,45,32,8,230,35,0.01,,,220,30,624,1751
29,31,90,30.15,25.81,30,7,0,-3.7,34,37,24,170,27,0.17,,,200,21,622,1752
32,41,80,30.18,25.87,35,6.8,0,5.9,24,47,34,210,22,0.03,,,190,16,621,1753
37,40,93,30.19,25.89,38,2.4,0,4.6,25,46,34,200,10,0.05,,,60,9,619,1755
31,39,74,30.23,25.93,35,5.8,0,3.3,26,52,26,230,27,0,,,230,22,617,1756
28,37,73,30.2,25.88,33,4.6,0,1,28,51,22,240,22,T,,,240,17,615,1757
28,40,72,30.31,25.99,34,3.6,0,3.6,25,52,27,240,15,0,,,250,13,614,1758
31,42,69,30.21,25.9,37,3.1,0,5.4,23,59,24,250,14,0,,,110,12,612,1800
37,48,77,30.11,25.84,41,3.4,0,11.1,17,63,32,310,11,0,,,320,10,610,1801
37,49,74,30,25.76,41,8.3,0,11.8,16,60,37,210,40,0.02,,,200,31,608,1802
33,44,70,30.16,25.88,39,4.3,0,6.5,21,54,34,230,20,0.01,,,240,15,607,1803
36,49,63,30.04,25.79,43,3.9,0,11.3,16,62,36,190,18,T,,,210,14,605,1804
42,52,80,29.94,25.72,45,9.2,0,14,13,60,44,190,40,0.11,,,190,31,603,1806
41,47,84,30.08,25.82,44,2.9,0,8.8,18,54,40,40,12,0.15,,,40,9,601,1807
40,51,68,29.93,25.7,45,8.2,0,12.6,14,62,40,150,30,T,,,170,22,559,1808
40,44,83,29.82,25.61,42,7,0,5.4,21,52,36,210,38,0.33,,,210,31,558,1809
31,41,71,29.93,25.67,36,7.3,0,2.1,24,49,32,280,26,0.02,,,280,21,556,1811
27,40,63,30.05,25.76,35,7.4,0,1,25,52,28,200,20,0,,,220,15,554,1812
33,41,73,30,25.74,37,11,0,1.8,24,48,33,200,34,0.14,,,190,25,552,1813
29,39,71,30.07,25.79,34,4.3,0,-0.4,26,51,27,240,20,0,,,250,17,550,1814
33,38,83,29.92,25.65,36,7.6,0,-1.6,27,47,28,240,26,0.14,,,160,21,549,1815
28,38,69,30.12,25.83,33,9.1,0,-1.7,27,47,28,250,30,T,,,240,24,547,1816
30,39,73,30.31,25.99,34,4.4,0,-0.9,26,52,26,250,17,0,,,250,14,545,1818
39,44,82,30.08,25.81,42,5.8,0,4,21,52,36,240,28,0.14,,,240,22,543,1819
29,38,75,29.98,25.71,34,16.7,0,-2.2,27,43,32,280,43,0.29,,,280,33,541,1820
26,43,56,30.17,25.87,35,12.3,0,2.7,22,54,31,290,34,0,,,320,24,540,1821
28,45,72,30.3,25.87,33,6.4,0,4.6,20,63,27,320,23,0,,,320,16,538,1822
23,41,57,30.18,25.84,33,10.4,0,0.4,24,53,28,230,30,0,,,270,23,536,1824
21,36,59,30.09,25.81,30,6.3,0,-4.7,29,48,23,150,22,0,,,180,15,534,1825
23,40,50,30.11,25.82,34,7.8,0,-0.8,25,55,25,50,20,0,,,50,17,532,1826
32,48,53,29.98,25.74,42,5.9,0,7,17,63,33,160,32,0,,,150,25,531,1827
37,52,63,29.72,25.52,43,10.2,0,10.9,13,57,46,190,33,0.07,,,170,24,529,1828
30,45,56,29.59,25.4,39,21.4,0,3.8,20,55,35,200,53,0.07,,,180,41,527,1830
25,35,70,29.88,25.63,31,11.6,0,-6.4,30,44,25,280,39,0.16,,,280,31,525,1831
24,34,66,30.1,25.79,31,5.4,0,-7.5,31,48,20,120,23,0,,,120,17,524,1832
25,38,61,30.1,25.82,33,9,0,-3.7,27,50,26,200,31,0.01,,,250,24,522,1833
32,37,79,29.96,25.68,36,8.5,0,-4.8,28,48,25,140,27,0.18,,,150,21,520,1834
37,48,70,29.8,25.57,42,9.4,0,6,17,56,39,170,38,0.1,,,170,30,519,1836
30,43,68,29.82,25.58,36,8.2,0,0.8,22,51,34,250,33,0.03,,,240,26,517,1837
24,35,63,30.12,25.83,31,10.6,0,-7.4,30,44,26,250,35,0.04,,,250,24,515,1838
25,36,64,30.18,25.87,32,5.3,0,-6.5,29,51,21,30,18,0,,,30,14,513,1839
32,46,62,29.92,25.67,39,12.5,0,3.3,19,60,32,180,40,0.05,,,170,30,512,1840
33,44,66,29.93,25.69,39,7.2,0,1,21,55,33,180,30,0,,,190,22,510,1841
32,43,66,30,25.75,38,6.7,0,-0.2,22,57,29,240,38,T,,,240,32,508,1843
27,44,53,30.1,25.82,37,7.4,0,0.6,21,61,26,150,32,0,,,190,24,507,1844
28,40,66,30.2,25.92,35,10.9,0,-3.6,25,51,29,270,31,0.09,,,260,25,505,1845
26,38,58,30.3,25.99,35,6,0,-5.9,27,55,21,80,23,0,,,70,13,504,1846
29,48,46,29.93,25.69,41,10.2,0,3.9,17,64,32,220,36,T,,,220,22,502,1847
31,49,54,29.82,25.61,40,8.7,0,4.6,16,57,41,250,26,T,,,220,21,500,1849
35,40,86,29.78,25.55,37,10.8,0,-4.6,25,47,32,270,44,0.2,,,270,33,459,1850
31,40,71,29.95,25.69,36,8.1,0,-4.9,25,51,29,200,27,0.01,,,200,23,457,1851
35,42,76,29.85,25.61,39,12.1,0,-3.2,23,52,31,270,38,0.15,,,260,29,456,1852
27,37,70,30.03,25.74,32,11.5,0,-8.5,28,47,27,300,31,0.02,,,310,24,454,1853
25,40,62,30.2,25.89,33,9.2,0,-5.8,25,52,28,310,26,0,,,310,20,453,1855
27,42,57,30.23,25.92,36,5.9,0,-4.1,23,60,23,170,16,0,,,210,13,451,1856
29,49,51,30.15,25.89,40,10.3,0,2.6,16,64,34,260,37,T,,,280,28,450,1857
30,43,58,30.17,25.89,38,7.1,0,-3.7,22,62,23,240,25,T,,,270,21,449,1858
37,54,55,30.15,25.91,45,6,0,7,11,68,40,160,16,0,,,160,13,447,1859
42,55,63,30.19,25.95,49,4.8,0,7.7,10,72,37,90,20,0,,,100,12,446,1900
45,61,55,29.96,25.77,53,9,0,13.3,4,82,39,40,26,T,,,30,20,444,1901
42,59,57,29.74,25.59,50,12.1,0,11,6,74,44,290,33,0,,,300,26,443,1903
28,45,53,29.86,25.64,37,15.3,0,-3.3,20,53,37,340,29,0,,,330,23,442,1904
22,46,40,30.02,25.76,36,12.4,0,-2.6,19,61,31,310,25,0,,,320,21,440,1905
24,45,43,30.06,25.81,38,6.1,0,-3.9,20,67,23,180,21,0,,,330,14,439,1906
31,52,45,29.95,25.74,43,7.1,0,2.8,13,71,33,170,20,0,,,160,13,438,1907
37,57,49,29.88,25.69,47,4.7,0,7.5,8,78,35,200,17,0,,,190,13,437,1908
35,58,50,29.87,25.66,45,10.6,0,8.2,7,74,42,220,35,0,,,230,29,436,1909
27,39,61,29.94,25.69,35,11.6,0,-11.1,26,51,27,250,42,0.04,,,240,33,434,1911
30,37,79,29.99,25.71,33,7,0,-13.4,28,45,28,200,33,0.15,,,200,28,433,1912
26,37,68,29.99,25.71,33,4,0,-13.7,28,50,24,20,16,0,,,270,13,432,1913
27,43,55,29.87,25.63,37,5.2,0,-8,22,60,25,240,17,0,,,230,13,431,1914
34,42,78,29.73,25.53,38,14.5,0,-9.2,23,54,30,260,48,0.13,,,260,38,430,1915
31,41,71,30,25.73,37,13.4,0,-10.5,24,53,28,270,35,0.04,,,300,28,429,1916
34,48,61,30.09,25.84,42,7.4,0,-3.7,17,64,32,200,20,0,,,310,16,428,1917
36,53,55,30.06,25.83,45,4.6,0,1,12,69,36,150,17,0,,,180,13,427,1918
36,55,51,30.04,25.83,46,8,0,2.8,10,73,37,290,24,0,,,300,18,426,1919
39,55,57,30.18,25.95,47,6.2,0,2.5,10,72,38,90,20,0,,,90,16,425,1920
40,59,54,30.16,25.94,49,4.6,0,6.3,6,77,40,120,16,0,,,210,12,424,1921
40,63,45,29.99,25.8,51,6.1,0,10.1,2,85,41,190,20,0,,,280,14,423,1922
23,53,34,29.77,25.61,41,12.3,0,-0.1,12,68,37,290,31,0,,,290,24,423,1923
32,45,60,29.79,25.58,40,5.9,0,-8.3,20,57,33,330,20,T,,,340,16,422,1924
35,50,57,29.96,25.74,43,5.2,0,-3.6,15,68,32,50,22,T,,,70,17,421,1925
32,55,46,30.13,25.9,45,4.7,0,1.2,10,75,34,150,22,0,,,140,15,420,1926
36,60,44,30.12,25.91,48,5.6,0,6,5,80,39,140,19,0,,,150,14,420,1927
34,61,39,30,25.82,49,7.3,0,6.9,4,83,38,40,20,0,,,50,15,419,1928
39,66,41,29.82,25.68,52,8,1,11.7,0,88,43,120,44,T,,,130,28,419,1929
45,61,56,29.79,25.64,52,8.6,0,6.5,4,72,50,270,21,0,,,260,17,418,1929
43,59,60,29.89,25.71,50,7.7,0,4.3,6,73,44,180,25,T,,,190,18,417,1930
41,59,55,30.01,25.81,50,4.7,0,4.1,6,77,40,140,14,0,,,140,12,417,1931
44,65,51,29.87,25.71,53,5.5,0,9.9,0,84,45,250,19,0,,,240,15,416,1932
43,55,62,29.91,25.74,50,9.7,0,-0.3,10,69,40,230,35,T,,,240,25,416,1932
29,52,46,30.08,25.85,42,4.5,0,-3.5,13,73,30,300,16,0,,,280,12,416,1933
36,62,42,29.93,25.75,49,7,0,6.3,3,85,38,30,22,0,,,50,17,415,1934
40,62,45,29.79,25.64,50,4.6,0,6.1,3,83,41,20,18,0,,,230,14,415,1935
38,57,54,29.82,25.63,46,10.4,0,0.9,8,71,42,290,37,T,,,280,30,415,1935
35,52,59,29.83,25.63,43,7.5,0,-4.3,13,66,37,260,33,0.01,,,260,26,414,1936
32,43,63,29.84,25.61,39,7.6,0,-13.5,22,57,29,260,31,0.01,,,260,25,414,1936
36,47,64,29.82,25.61,42,12.6,0,-9.7,18,58,35,330,32,0.02,,,310,24,414,1937
37,54,58,29.81,25.61,45,20.6,0,-3,11,60,47,310,46,T,,,310,33,414,1937
29,53,48,30,25.78,41,10.4,0,-4.2,12,69,36,260,23,0,,,230,17,414,1938
31,50,48,30.04,25.81,42,4.9,0,-7.5,15,71,29,190,19,0,,,180,15,414,1938
41,58,51,30.01,25.81,50,8.5,0,0.3,7,74,41,240,31,T,,,240,22,414,1939
41,62,49,30.02,25.84,51,11,0,4,3,70,53,260,29,T,,,250,22,414,1939
39,59,49,30.1,25.89,49,7.3,0,0.7,6,78,39,320,20,0,,,270,15,414,1940
46,66,48,30.09,25.9,55,7.6,1,7.5,0,85,46,180,24,0,,,150,13,414,1940
51,73,46,29.95,25.82,60,7.4,8,14.2,0,95,50,310,29,0.06,,,320,21,414,1940
46,73,45,29.95,25.82,58,8.9,8,13.9,0,92,54,300,33,0,,,300,26,414,1940
25,63,29,30.05,25.87,46,11.4,0,3.6,2,83,42,290,27,0,,,280,21,414,1941
27,60,30,30.12,25.92,46,8.1,0,0.3,5,82,38,300,27,0,,,290,20,415,1941
30,59,34,30.14,25.94,46,4,0,-1.1,6,84,34,130,14,0,,,160,12,415,1941
36,66,35,30.12,25.93,51,5.6,1,5.6,0,89,42,120,18,0,,,30,12,415,1941
36,69,30,30.01,25.87,53,6.7,4,8.3,0,93,44,250,26,0,,,250,21,416,1941
44,70,43,29.87,25.73,55,8.5,5,8.9,0,89,50,200,45,T,,,290,29,416,1941
39,63,40,29.86,25.72,53,7.7,0,1.6,2,83,43,230,22,0,,,230,18,416,1941
23,62,27,29.88,25.72,45,9.4,0,0.3,3,81,42,290,28,0,,,270,21,417,1941
30,57,34,30.04,25.86,47,6.1,0,-5.1,8,79,35,160,16,0,,,270,13,417,1941
35,64,36,30.01,25.83,50,5.3,0,1.6,1,86,42,170,17,0,,,190,12,418,1941
38,69,33,29.87,25.74,54,7.4,4,6.2,0,90,47,320,26,0,,,330,22,418,1941
40,72,33,29.91,25.78,55,7.5,7,8.9,0,91,53,190,26,0,,,190,17,419,1941
33,72,28,29.97,25.82,52,7.3,7,8.5,0,91,52,220,21,0,,,190,16,419,1940
36,69,31,29.95,25.79,52,5.8,4,5.2,0,93,45,210,20,0,,,210,15,420,1940
31,70,29,30.02,25.86,51,6.2,5,5.9,0,94,45,200,27,0,,,200,22,421,1940
34,72,27,30.1,25.94,53,5.3,7,7.6,0,96,47,70,18,0,,,80,14,421,1940
35,73,28,30.06,25.91,54,5.9,8,8.2,0,96,49,310,21,0,,,320,16,422,1939
39,73,33,29.97,25.84,55,3.9,8,7.9,0,97,49,330,30,0,,,220,9,423,1939
37,73,29,29.91,25.78,54,7.2,8,7.6,0,96,50,250,24,0,,,320,18,423,1938
37,73,30,29.88,25.75,54,10.2,8,7.3,0,88,58,240,29,0,,,230,22,424,1938
28,66,25,29.94,25.79,49,7.1,1,0.1,0,86,46,180,17,0,,,180,14,425,1937
34,67,28,29.93,25.78,52,5.3,2,0.8,0,91,43,220,22,0,,,200,16,426,1937
38,71,31,29.95,25.82,55,7.1,6,4.5,0,93,49,140,19,0,,,200,14,426,1936
41,73,33,30.01,25.87,56,4.8,8,6.3,0,95,50,170,46,T,,,150,37,427,1936
40,72,34,30,25.86,55,8.6,7,5.1,0,94,50,230,28,0,,,230,23,428,1935
30,67,29,30.02,25.86,50,8,2,-0.1,0,86,48,220,24,0,,,260,16,429,1934
30,66,26,29.92,25.76,49,6.2,1,-1.3,0,88,43,290,29,0,,,60,25,430,1933
34,67,29,29.92,25.77,51,5.6,2,-0.5,0,88,45,300,32,0,,,300,24,431,1933
35,67,31,29.95,25.8,52,7.5,2,-0.6,0,88,45,280,19,0,,,260,16,432,1932
34,67,31,30,25.84,51,8,2,-0.8,0,85,48,230,26,0,,,200,18,433,1931
32,67,29,30.03,25.87,51,,2,-0.9,0,87,47,300,33,0,,,330,20,434,1930
33,67,28,30.06,25.89,51,5.9,2,-1,0,91,43,160,19,0,,,330,13,435,1929
37,72,28,29.91,25.79,55,6.7,7,3.9,0,96,47,330,21,0,,,320,16,436,1928
42,77,32,29.84,25.74,57,7.6,12,8.9,0,93,60,320,37,T,,,330,29,437,1928
44,72,39,29.93,25.8,57,5.3,7,3.8,0,93,50,180,29,T,,,220,21,438,1926
48,72,50,30,25.89,58,4.7,7,3.8,0,89,54,70,36,T,,,350,17,439,1925
47,69,49,30.02,25.85,56,4.5,4,0.8,0,88,50,160,16,0,,,160,13,440,1924
40,71,33,29.94,25.8,55,5.8,6,2.8,0,93,49,270,41,0,,,240,30,441,1923
36,72,26,29.99,25.87,55,7.3,7,3.9,0,95,48,330,27,0,,,330,21,442,1922
33,73,27,30.03,25.95,52,5.6,8,4.9,0,93,52,,,0,,,320,14,443,1921
39,80,36,29.81,25.96,55,5.5,15,12,0,97,63,,,0,,,360,9,444,1920
,,,,,,,,,,,,,2237,0,,,,2237,445,1919
40,,33,29.91,25.87,55,,,,,,,,2237,0,,,,2237,446,1918
32,82,26,29.96,25.84,53,8.8,17,14.3,0,99,64,240,22,0,,,240,14,447,1916
28,71,23,29.89,25.76,51,8.4,6,3.4,0,96,45,230,27,0,,,270,21,448,1915
24,69,20,29.88,25.75,50,6.3,4,1.5,0,93,45,210,20,0,,,210,14,449,1914
36,73,28,29.92,25.79,53,5.8,8,5.7,0,86,60,340,16,0,,,170,14,450,1912
41,68,39,29.98,25.82,53,4.1,3,0.8,0,86,50,120,24,0,,,130,21,451,1911
40,68,38,29.97,25.82,54,5,3,1,0,89,47,40,18,0,,,30,15,452,1910
43,74,38,29.96,25.82,56,5.7,9,7.2,0,90,57,350,33,T,,,350,25,454,1908
40,69,38,29.99,25.83,54,6.8,4,2.4,0,92,46,100,25,0,,,100,20,455,1907
39,68,38,29.93,25.77,53,4.6,3,1.6,0,92,43,140,22,0,,,150,18,456,1905
44,69,46,29.88,25.74,54,7.3,4,2.8,0,89,48,310,30,0,,,310,24,457,1904
47,61,68,29.94,25.76,53,4.5,0,-5,4,74,48,300,25,0.03,,,300,22,458,1903
39,62,50,29.88,25.7,50,5.4,0,-3.8,3,78,45,140,17,0,,,340,12,459,1901
29,62,30,29.87,25.71,47,7.7,0,-3.5,3,83,40,310,26,0,,,310,17,500,1900
29,68,27,29.99,25.82,48,8.5,3,2.7,0,86,49,290,23,0,,,270,18,501,1858
33,66,34,30.07,25.89,50,7,1,0.9,0,88,44,250,19,0,,,250,15,503,1856
25,65,23,30.05,25.87,47,7.3,0,0.2,0,91,38,290,23,0,,,290,17,504,1855
31,67,29,30,25.84,49,9.7,2,2.4,0,86,47,310,22,0,,,310,17,505,1853
31,61,31,30.02,25.84,48,6.5,0,-3.3,4,84,38,320,19,0,,,330,16,506,1852
33,64,35,30.06,25.88,49,5.2,0,-0.1,1,85,43,80,15,0,,,270,10,507,1850
33,72,26,30,25.84,52,5.3,7,8.2,0,94,49,330,24,T,,,320,18,508,1848
43,73,41,29.95,25.81,56,7.3,8,9.5,0,88,57,240,27,0.02,,,240,22,509,1847
44,66,51,29.9,25.74,54,5.5,1,2.7,0,87,45,160,25,0,,,320,16,510,1845
40,67,40,29.94,25.79,53,6.7,2,4,0,87,46,330,19,0,,,320,14,512,1844
35,67,33,30.09,25.92,50,4.4,2,4.3,0,90,43,270,15,0,,,330,13,513,1842
35,72,27,30.06,25.9,53,3.8,7,9.6,0,96,48,270,13,T,,,280,10,514,1840
35,77,22,29.94,25.82,55,7.7,12,14.8,0,95,59,150,42,T,,,120,30,515,1838
34,71,29,29.93,25.8,53,6.2,6,9.1,0,95,46,140,36,0,,,150,28,516,1837
34,72,29,29.89,25.76,53,7.7,7,10.4,0,95,48,300,24,0,,,290,20,517,1835
31,67,27,30.03,25.87,50,8.1,2,5.7,0,88,45,300,20,0,,,310,16,518,1833
34,66,34,30.11,25.93,50,3.6,1,5,0,90,41,130,13,0,,,280,12,519,1831
33,72,30,30.05,25.89,51,3.8,7,11.3,0,97,46,140,13,0,,,290,10,520,1830
32,74,22,30.03,25.89,53,5.5,9,13.6,0,99,49,340,24,0,,,330,17,522,1828
33,76,24,30.01,25.87,53,7.4,11,15.8,0,100,51,40,20,0,,,40,16,523,1826
32,74,28,30.02,25.87,51,7.1,9,14.2,0,98,49,60,16,0,,,30,13,524,1824
34,71,31,29.96,25.81,50,5.8,6,11.5,0,92,49,40,19,0,,,50,13,525,1823
45,67,53,29.91,25.74,54,5,2,7.8,0,88,45,210,28,0.07,,,220,23,526,1821
46,65,57,29.91,25.74,54,4.7,0,6.1,0,84,45,70,17,T,,,70,14,527,1819
43,66,46,30,25.84,54,7,1,7.4,0,85,46,310,23,0,,,300,17,528,1817
41,65,44,30.15,25.97,52,6.3,0,6.7,0,86,44,210,17,0,,,330,14,529,1815
38,67,40,30.1,25.92,51,4.6,2,9.1,0,88,45,130,12,0,,,270,10,531,1814
45,67,48,29.97,25.81,54,6.5,2,9.4,0,83,50,130,23,T,,,140,17,532,1812
38,63,49,29.83,25.67,50,7,0,5.7,2,83,42,230,26,0,,,250,17,533,1810
25,53,36,29.84,25.66,41,10.8,0,-3.9,12,65,40,290,29,0.01,,,290,24,534,1808
25,49,41,30.04,25.81,39,11.5,0,-7.6,16,66,31,290,30,0,,,320,21,535,1806
19,43,38,30.1,25.84,35,4.2,0,-13.2,22,63,23,120,14,0,,,290,13,536,1804
26,52,37,29.92,25.71,42,7.6,0,-3.9,13,72,31,270,29,T,,,260,22,537,1803
36,47,60,29.78,25.59,44,11.5,0,-8.5,18,59,35,240,37,0.01,,,240,30,538,1801
34,46,62,29.87,25.64,41,11.6,0,-9.1,19,55,36,250,38,T,,,260,32,539,1759
38,44,79,29.73,25.51,41,10.5,0,-10.8,21,56,31,260,41,0.16,,,270,33,541,1757
29,39,71,29.88,25.63,34,6.9,0,-15.4,26,54,24,320,23,0,,,330,20,542,1755
31,41,70,29.99,25.72,36,8.4,0,-13,24,52,30,310,24,0,,,300,20,543,1753
29,39,68,30.1,25.82,35,5.8,0,-14.6,26,58,19,330,14,0,,,330,12,544,1752
31,45,60,30.12,25.85,39,6.9,0,-8.3,20,65,24,320,24,0,,,330,17,545,1750
36,48,63,30.12,25.87,43,3.4,0,-4.9,17,66,29,150,15,0,,,190,10,546,1748
